1.5346e-11 1.2887e-11 1.1855e-11 1.2983e-11 1.3372e-11 1.269e-11 1.1627e-11 1.1778e-11 6.1897e-12 1.2464e-11 1.1023e-11 7.9127e-12 7.4966e-12 5.5702e-12 5.5297e-12 5.8217e-12 5.7588e-12 4.4142e-12 3.8971e-12 3.9663e-12 2.1188e-12 3.2691e-12 3.0621e-12 3.0126e-12
1.4387e-11 1.4368e-11 1.4262e-11 1.3152e-11 1.0586e-11 1.1188e-11 1.4484e-11 1.4475e-11 1.0457e-11 1.001e-11 7.2092e-12 1.0287e-11 6.8589e-12 5.5071e-12 4.543e-12 4.3489e-12 4.8811e-12 4.2024e-12 3.951e-12 3.6474e-12 3.8759e-12 2.236e-12 2.5292e-12 2.4167e-12
1.4929e-11 1.38e-11 1.2655e-11 1.183e-11 1.359e-11 1.4943e-11 1.0815e-11 1.3822e-11 1.4538e-11 1.032e-11 1.1647e-11 8.686e-12 5.3149e-12 5.2489e-12 6.5569e-12 4.1323e-12 3.8326e-12 3.9533e-12 4.0822e-12 3.0941e-12 3.7004e-12 2.5586e-12 2.3315e-12 2.2809e-12
1.4387e-11 1.4368e-11 1.4262e-11 1.3152e-11 1.0586e-11 1.1188e-11 1.4484e-11 1.4475e-11 1.0457e-11 1.001e-11 7.2092e-12 1.0287e-11 6.8589e-12 5.5071e-12 4.543e-12 4.3489e-12 4.8811e-12 4.2024e-12 3.951e-12 3.6474e-12 3.8759e-12 2.236e-12 2.5292e-12 2.4167e-12
1.5346e-11 1.2887e-11 1.1855e-11 1.2983e-11 1.3372e-11 1.269e-11 1.1627e-11 1.1778e-11 6.1897e-12 1.2464e-11 1.1023e-11 7.9127e-12 7.4966e-12 5.5702e-12 5.5297e-12 5.8217e-12 5.7588e-12 4.4142e-12 3.8971e-12 3.9663e-12 2.1188e-12 3.2691e-12 3.0621e-12 3.0126e-12
1.2998e-11 1.347e-11 1.2971e-11 1.2968e-11 1.1842e-11 1.1686e-11 1.203e-11 1.2181e-11 7.4357e-12 8.1452e-12 7.9873e-12 8.4616e-12 7.0482e-12 7.2031e-12 5.6457e-12 5.5156e-12 4.4918e-12 4.4185e-12 3.8144e-12 3.9018e-12 2.7863e-12 2.6923e-12 3.543e-12 3.5008e-12
1.4387e-11 1.4368e-11 1.4262e-11 1.3152e-11 1.0586e-11 1.1188e-11 1.4484e-11 1.4475e-11 1.0457e-11 1.001e-11 7.2092e-12 1.0287e-11 6.8589e-12 5.5071e-12 4.543e-12 4.3489e-12 4.8811e-12 4.2024e-12 3.951e-12 3.6474e-12 3.8759e-12 2.236e-12 2.5292e-12 2.4167e-12
1.8506e-11 1.8165e-11 1.5256e-11 1.2642e-11 1.5022e-11 1.0438e-11 1.0767e-11 1.2097e-11 1.5382e-11 1.5226e-11 6.7753e-12 8.7268e-12 8.5501e-12 6.5046e-12 5.0484e-12 3.8564e-12 4.6768e-12 4.5807e-12 3.9399e-12 3.3845e-12 3.3317e-12 2.4686e-12 2.2792e-12 2.2436e-12
2.6942e-11 1.6591e-11 1.5219e-11 1.1886e-11 1.5993e-11 1.2899e-11 1.0337e-11 9.588e-12 1.5967e-11 1.5253e-11 6.6476e-12 6.0501e-12 8.6783e-12 8.0887e-12 4.6517e-12 4.3168e-12 4.9055e-12 4.158e-12 4.8251e-12 3.5818e-12 3.3366e-12 2.6652e-12 2.1882e-12 2.0883e-12
1.8506e-11 1.8165e-11 1.5256e-11 1.2642e-11 1.5022e-11 1.0438e-11 1.0767e-11 1.2097e-11 1.5382e-11 1.5226e-11 6.7753e-12 8.7268e-12 8.5501e-12 6.5046e-12 5.0484e-12 3.8564e-12 4.6768e-12 4.5807e-12 3.9399e-12 3.3845e-12 3.3317e-12 2.4686e-12 2.2792e-12 2.2436e-12
1.4387e-11 1.4368e-11 1.4262e-11 1.3152e-11 1.0586e-11 1.1188e-11 1.4484e-11 1.4475e-11 1.0457e-11 1.001e-11 7.2092e-12 1.0287e-11 6.8589e-12 5.5071e-12 4.543e-12 4.3489e-12 4.8811e-12 4.2024e-12 3.951e-12 3.6474e-12 3.8759e-12 2.236e-12 2.5292e-12 2.4167e-12
1.1845e-11 1.145e-11 1.396e-11 1.2801e-11 1.0973e-11 1.1727e-11 1.3119e-11 1.3289e-11 1.2111e-11 1.1112e-11 8.7551e-12 8.8833e-12 5.2774e-12 5.1766e-12 5.5258e-12 5.6594e-12 3.7826e-12 4.0554e-12 3.679e-12 3.7924e-12 2.3793e-12 2.3283e-12 2.8892e-12 3.122e-12
