1.3406e-11 8.9832e-12 1.0444e-11 9.2462e-12 5.647e-12 7.6566e-12 7.5654e-12 5.1897e-12 3.9032e-12 1.0046e-11 1.0125e-11 4.293e-12 3.938e-12 2.5686e-12 2.6748e-12 4.3675e-12 3.7954e-12 1.7757e-12 1.3159e-12 2.6009e-12 2.9889e-12 2.0167e-12 1.8776e-12 1.5358e-12 2.8163e-12 2.8367e-12 2.8066e-12 3.1837e-12 2.1311e-12 2.9888e-12 3.1031e-12 3.246e-12 4.4984e-12 4.5523e-12 1.46e-12 1.5618e-12 8.1543e-13 8.2231e-13 7.9441e-13 1.1374e-12 1.4748e-12 1.2038e-12 1.6876e-12 1.9909e-12 2.6882e-12 2.4568e-12 2.6229e-12 2.8474e-12
1.3414e-11 1.2508e-11 9.56e-12 8.7159e-12 6.0169e-12 4.7812e-12 6.8059e-12 8.9303e-12 3.9028e-12 3.9566e-12 4.8893e-12 7.5586e-12 3.1601e-12 2.9017e-12 2.8848e-12 4.0124e-12 3.1255e-12 1.9678e-12 3.4719e-12 2.4469e-12 2.8154e-12 1.9884e-12 2.2265e-12 1.7762e-12 2.2303e-12 3.2297e-12 4.0654e-12 3.4187e-12 2.4103e-12 1.6389e-12 4.7291e-12 2.3329e-12 2.9649e-12 1.9331e-12 1.1379e-12 1.0156e-12 1.5695e-12 7.3154e-13 1.1604e-12 2.4264e-12 1.358e-12 1.2538e-12 1.7342e-12 2.1909e-12 1.5735e-12 2.2314e-12 2.52e-12 2.6369e-12
1.2803e-11 1.308e-11 1.0623e-11 8.8976e-12 6.7915e-12 4.8016e-12 5.9574e-12 1.0329e-11 4.5913e-12 3.5542e-12 3.4904e-12 2.9034e-12 6.547e-12 2.6537e-12 2.427e-12 2.4445e-12 2.9415e-12 2.6662e-12 2.6441e-12 3.8139e-12 2.7527e-12 2.34e-12 3.0552e-12 2.4749e-12 5.0217e-12 3.4052e-12 3.8801e-12 1.6147e-12 1.4707e-12 2.3996e-12 5.0892e-12 1.4146e-12 1.8161e-12 2.4019e-12 1.2994e-12 1.3221e-12 9.792e-13 1.0285e-12 1.2849e-12 2.6682e-12 1.134e-12 1.6352e-12 1.3852e-12 1.2529e-12 3.0049e-12 1.9303e-12 2.0733e-12 2.2119e-12
1.3414e-11 1.2508e-11 9.56e-12 8.7159e-12 6.0169e-12 4.7812e-12 6.8059e-12 8.9303e-12 3.9028e-12 3.9566e-12 4.8893e-12 7.5586e-12 3.1601e-12 2.9017e-12 2.8848e-12 4.0124e-12 3.1255e-12 1.9678e-12 3.4719e-12 2.4469e-12 2.8154e-12 1.9884e-12 2.2265e-12 1.7762e-12 2.2303e-12 3.2297e-12 4.0654e-12 3.4187e-12 2.4103e-12 1.6389e-12 4.7291e-12 2.3329e-12 2.9649e-12 1.9331e-12 1.1379e-12 1.0156e-12 1.5695e-12 7.3154e-13 1.1604e-12 2.4264e-12 1.358e-12 1.2538e-12 1.7342e-12 2.1909e-12 1.5735e-12 2.2314e-12 2.52e-12 2.6369e-12
1.3406e-11 8.9832e-12 1.0444e-11 9.2462e-12 5.647e-12 7.6566e-12 7.5654e-12 5.1897e-12 3.9032e-12 1.0046e-11 1.0125e-11 4.293e-12 3.938e-12 2.5686e-12 2.6748e-12 4.3675e-12 3.7954e-12 1.7757e-12 1.3159e-12 2.6009e-12 2.9889e-12 2.0167e-12 1.8776e-12 1.5358e-12 2.8163e-12 2.8367e-12 2.8066e-12 3.1837e-12 2.1311e-12 2.9888e-12 3.1031e-12 3.246e-12 4.4984e-12 4.5523e-12 1.46e-12 1.5618e-12 8.1543e-13 8.2231e-13 7.9441e-13 1.1374e-12 1.4748e-12 1.2038e-12 1.6876e-12 1.9909e-12 2.6882e-12 2.4568e-12 2.6229e-12 2.8474e-12
1.1836e-11 1.1868e-11 7.5417e-12 6.8497e-12 7.4966e-12 7.4057e-12 7.5795e-12 7.5792e-12 5.7739e-12 6.3589e-12 8.0824e-12 8.4811e-12 4.3063e-12 4.1986e-12 2.8423e-12 2.6425e-12 3.1359e-12 3.2808e-12 2.1292e-12 2.1167e-12 1.9265e-12 2.0679e-12 2.3532e-12 2.2364e-12 2.0131e-12 1.9985e-12 3.3526e-12 3.3608e-12 3.3982e-12 3.6139e-12 3.2735e-12 3.2014e-12 3.0684e-12 3.0432e-12 1.6969e-12 1.587e-12 6.6713e-13 6.558e-13 9.6498e-13 9.9689e-13 1.6123e-12 1.5731e-12 1.5577e-12 1.5252e-12 2.7366e-12 2.908e-12 2.7006e-12 2.6088e-12
1.3414e-11 1.2508e-11 9.56e-12 8.7159e-12 6.0169e-12 4.7812e-12 6.8059e-12 8.9303e-12 3.9028e-12 3.9566e-12 4.8893e-12 7.5586e-12 3.1601e-12 2.9017e-12 2.8848e-12 4.0124e-12 3.1255e-12 1.9678e-12 3.4719e-12 2.4469e-12 2.8154e-12 1.9884e-12 2.2265e-12 1.7762e-12 2.2303e-12 3.2297e-12 4.0654e-12 3.4187e-12 2.4103e-12 1.6389e-12 4.7291e-12 2.3329e-12 2.9649e-12 1.9331e-12 1.1379e-12 1.0156e-12 1.5695e-12 7.3154e-13 1.1604e-12 2.4264e-12 1.358e-12 1.2538e-12 1.7342e-12 2.1909e-12 1.5735e-12 2.2314e-12 2.52e-12 2.6369e-12
2.8596e-11 1.9504e-11 1.6028e-11 1.5712e-11 9.7494e-12 7.5134e-12 6.7285e-12 5.7495e-12 5.8123e-12 7.0575e-12 7.168e-12 7.0415e-12 2.6536e-12 4.9018e-12 4.4527e-12 3.7063e-12 3.8581e-12 3.5254e-12 3.4147e-12 2.8414e-12 2.4908e-12 1.3176e-12 2.453e-12 2.2853e-12 1.8677e-12 3.0872e-12 3.2672e-12 3.0231e-12 1.5816e-12 1.3567e-12 9.8317e-13 2.8461e-12 3.1795e-12 3.2093e-12 2.089e-12 2.3857e-12 1.9321e-12 2.0934e-12 1.9301e-12 9.5071e-13 1.2202e-12 1.1301e-12 1.5823e-12 1.6477e-12 1.7461e-12 2.0551e-12 2.3252e-12 2.3188e-12
3.2342e-11 3.3148e-11 1.9822e-11 1.1073e-11 1.048e-11 1.0476e-11 7.8594e-12 6.3128e-12 5.1877e-12 4.2638e-12 4.3445e-12 6.5748e-12 1.0753e-11 5.9234e-12 3.914e-12 6.2684e-12 3.6436e-12 5.6419e-12 3.0092e-12 2.0764e-12 2.5324e-12 2.908e-12 1.5009e-12 2.5535e-12 2.2811e-12 2.4384e-12 1.3885e-12 2.6316e-12 2.8515e-12 1.6998e-12 1.4365e-12 2.8958e-12 5.1156e-12 2.5916e-12 3.104e-12 8.2929e-13 2.825e-12 1.9207e-12 2.1495e-12 1.4157e-12 1.2828e-12 1.526e-12 1.2787e-12 1.5629e-12 1.5747e-12 1.904e-12 2.3155e-12 2.1098e-12
2.8596e-11 1.9504e-11 1.6028e-11 1.5712e-11 9.7494e-12 7.5134e-12 6.7285e-12 5.7495e-12 5.8123e-12 7.0575e-12 7.168e-12 7.0415e-12 2.6536e-12 4.9018e-12 4.4527e-12 3.7063e-12 3.8581e-12 3.5254e-12 3.4147e-12 2.8414e-12 2.4908e-12 1.3176e-12 2.453e-12 2.2853e-12 1.8677e-12 3.0872e-12 3.2672e-12 3.0231e-12 1.5816e-12 1.3567e-12 9.8317e-13 2.8461e-12 3.1795e-12 3.2093e-12 2.089e-12 2.3857e-12 1.9321e-12 2.0934e-12 1.9301e-12 9.5071e-13 1.2202e-12 1.1301e-12 1.5823e-12 1.6477e-12 1.7461e-12 2.0551e-12 2.3252e-12 2.3188e-12
